Data;Godzina;Krajowe.zapotrzebowanie.na.moc;Sumaryczna.generacja.JWCD;Generacja.PI;Generacja.IRZ;Sumaryczna.generacja.nJWCD;Krajowe.saldo.wymiany.miedzysystemowej.rownoleglej;Krajowe.saldo.wymiany.miedzysystemowej.nierownoleglej
2021-02-12;2;19896,438;13811,575;NA;NA;7099,450;-46,375;-225,475
2021-02-12;3;19527,688;13470,063;NA;NA;7076,463;75,825;-304,025
2021-02-12;4;19595,775;13383,763;NA;NA;7212,613;-28,763;-164,938
2021-02-12;5;20015,775;13622,788;NA;NA;7328,563;8,475;-131,400
2021-02-12;6;20773,650;13838,025;NA;NA;7253,713;460,013;-17,763
2021-02-12;7;23153,638;15457,288;NA;NA;7254,175;948,475;-449,513
2021-02-12;8;25119,388;17565,400;NA;NA;7503,950;413,200;-360,325
2021-02-12;9;26710,513;18790,538;NA;NA;7706,813;574,125;-351,588
2021-02-12;10;27357,750;19196,175;NA;NA;7891,938;643,900;-353,700
2021-02-12;11;27374,675;18673,975;NA;NA;8147,813;869,975;-290,288
2021-02-12;12;27345,000;17696,838;NA;NA;8168,013;1567,838;-70,713
2021-02-12;13;26881,975;16747,613;NA;NA;8146,675;1407,000;610,263
2021-02-12;14;26482,950;15571,913;NA;NA;8484,838;1428,325;1010,375
2021-02-12;15;25963,088;15143,850;NA;NA;8555,363;1348,225;934,813
2021-02-12;16;25531,600;14761,875;NA;NA;8400,288;1382,213;1005,525
2021-02-12;17;25426,888;15959,275;NA;NA;8010,225;778,425;688,850
2021-02-12;18;26419,438;17619,888;NA;NA;8034,763;210,813;560,125
2021-02-12;19;26428,638;18321,138;NA;NA;8208,300;-196,063;112,625
2021-02-12;20;25987,200;16649,725;NA;NA;8367,288;127,588;857,488
2021-02-12;21;25286,800;14822,863;NA;NA;8582,163;861,225;1030,625
2021-02-12;22;23665,713;13452,688;NA;NA;8447,600;746,663;1032,313
2021-02-12;23;22250,313;12345,138;NA;NA;8278,813;719,963;929,800
2021-02-12;24;21174,888;11998,425;NA;NA;8261,488;472,738;465,763
2021-02-13;1;20113,100;11014,625;NA;NA;8289,713;537,313;282,588
2021-02-13;2;19364,938;10898,288;NA;NA;8304,200;107,738;67,850
2021-02-13;3;19056,625;11072,700;NA;NA;8210,275;-12,263;-191,475
2021-02-13;4;18948,813;11245,938;NA;NA;8147,688;-357,375;-68,813
2021-02-13;5;19101,963;11545,975;NA;NA;8245,188;-688,025;13,875
2021-02-13;6;19260,438;11415,438;NA;NA;8468,713;-595,638;-6,963
2021-02-13;7;19942,113;11429,688;NA;NA;8638,788;-424,438;313,675
2021-02-13;8;20793,263;11709,575;NA;NA;8597,625;-104,663;592,438
2021-02-13;9;22276,138;12805,638;NA;NA;8552,688;559,575;368,038
2021-02-13;10;23363,088;13129,538;NA;NA;8582,100;942,513;722,325
2021-02-13;11;23852,613;12959,888;NA;NA;8909,963;1116,138;886,275
2021-02-13;12;23887,800;12624,475;NA;NA;9043,763;1173,125;1062,613
2021-02-13;13;23440,538;12336,713;NA;NA;9000,688;1096,738;1017,988
2021-02-13;14;23203,638;12072,838;NA;NA;9149,150;1009,750;985,863
2021-02-13;15;22378,363;11221,075;NA;NA;9020,300;1092,350;1064,775
2021-02-13;16;21940,288;11064,150;NA;NA;8954,475;855,813;1075,888
2021-02-13;17;21910,575;11255,788;NA;NA;8973,338;702,425;991,538
2021-02-13;18;22853,038;12944,838;NA;NA;9344,088;-139,188;704,138
2021-02-13;19;23086,363;14030,313;NA;NA;9770,100;-926,800;224,000
2021-02-13;20;22719,950;12842,588;NA;NA;9875,913;-497,500;504,363
2021-02-13;21;21930,138;11387,638;NA;NA;9809,688;133,750;623,888
2021-02-13;22;20795,975;11070,963;NA;NA;9704,200;-360,750;417,700
2021-02-13;23;19758,675;10746,325;NA;NA;9677,025;-642,075;10,250
2021-02-13;24;18662,325;10141,250;NA;NA;9545,438;-529,288;-481,675
2021-02-14;1;17698,388;9212,825;NA;NA;9494,038;-291,288;-694,613
2021-02-14;2;17091,675;8934,288;NA;NA;9452,788;-472,625;-799,100
2021-02-14;3;16697,863;8817,875;NA;NA;9497,188;-618,638;-799,375
2021-02-14;4;16552,588;8771,613;NA;NA;9494,775;-451,888;-800,075
2021-02-14;5;16755,588;8902,900;NA;NA;9474,625;-333,700;-799,338
2021-02-14;6;16890,438;9086,250;NA;NA;9483,725;-275,725;-750,650
2021-02-14;7;17016,750;8984,475;NA;NA;9430,938;-405,875;-364,963
2021-02-14;8;17405,663;9061,900;NA;NA;9395,925;-509,588;-205,938
2021-02-14;9;18567,088;9750,025;NA;NA;9465,138;-449,950;-169,125
2021-02-14;10;19564,613;10112,375;NA;NA;9445,388;-165,988;184,900
2021-02-14;11;20102,200;9927,813;NA;NA;9548,100;206,325;438,463
2021-02-14;12;20303,425;9304,525;NA;NA;9694,175;662,625;654,025
2021-02-14;13;20072,613;9298,575;NA;NA;9723,788;438,563;628,413
2021-02-14;14;20111,763;9480,963;NA;NA;9871,763;403,775;372,975
2021-02-14;15;19665,763;9565,575;NA;NA;9768,275;-62,788;412,963
2021-02-14;16;19142,838;9309,850;NA;NA;9419,588;-2,975;430,125
2021-02-14;17;19301,588;9571,975;NA;NA;9154,725;202,675;386,225
2021-02-14;18;20600,963;10548,150;NA;NA;9272,913;368,663;420,238
2021-02-14;19;21305,500;11528,850;NA;NA;9387,313;412,250;-9,313
2021-02-14;20;21323,300;11183,000;NA;NA;9308,963;423,775;423,975
2021-02-14;21;20973,813;10526,713;NA;NA;9149,775;683,213;625,613
2021-02-14;22;20126,300;9948,538;NA;NA;8974,500;858,300;357,350
2021-02-14;23;19411,938;9207,350;NA;NA;8713,475;891,063;636,850
2021-02-14;24;18511,963;8836,363;NA;NA;8488,325;726,488;618,538
2021-02-15;1;17673,550;9638,925;NA;NA;8162,575;134,838;47,225
2021-02-15;2;17318,550;9868,213;NA;NA;7961,263;-12,650;-148,550
2021-02-15;3;17278,388;9821,138;NA;NA;7863,513;163,800;-213,075
2021-02-15;4;17380,788;10293,088;NA;NA;7620,375;83,638;-201,113
2021-02-15;5;17915,463;11002,513;NA;NA;7523,125;-31,400;-132,863
2021-02-15;6;19016,875;12139,138;NA;NA;7376,175;122,150;114,588
2021-02-15;7;21918,488;14127,863;NA;NA;7350,338;231,088;380,738
2021-02-15;8;24184,075;16245,225;NA;NA;7250,750;658,225;40,200
2021-02-15;9;25868,713;17529,263;NA;NA;7355,513;990,638;0,225
2021-02-15;10;26465,063;17819,788;NA;NA;7547,438;1118,088;-0,600
2021-02-15;11;26309,788;17540,800;NA;NA;7737,575;1004,125;49,188
2021-02-15;12;26210,338;16515,575;NA;NA;7700,625;1087,525;918,888
2021-02-15;13;25935,213;16467,475;NA;NA;7490,575;919,863;1073,663
2021-02-15;14;25645,575;16276,813;NA;NA;7300,913;996,163;1082,788
2021-02-15;15;25003,600;15990,663;NA;NA;6995,638;935,400;1085,625
2021-02-15;16;24655,300;15670,350;NA;NA;6753,750;1160,888;1069,188
2021-02-15;17;24855,825;16333,238;NA;NA;6818,113;853,650;860,838
2021-02-15;18;25808,163;16977,538;NA;NA;7123,825;1083,475;617,563
2021-02-15;19;25938,025;16941,238;NA;NA;7554,038;707,175;729,713
2021-02-15;20;25683,163;16634,475;NA;NA;7682,775;317,875;1055,813
2021-02-15;21;24992,088;15349,313;NA;NA;7656,800;924,850;1071,375
2021-02-15;22;23452,025;13823,788;NA;NA;7533,488;1022,263;1088,538
2021-02-15;23;21892,738;12188,350;NA;NA;7471,688;1178,600;1081,088
2021-02-15;24;20573,300;11282,675;NA;NA;7510,813;899,975;906,488
2021-02-16;1;19615,963;11689,263;NA;NA;7538,400;411,263;257,500
2021-02-16;2;19160,500;12401,438;NA;NA;7570,488;163,950;-63,000
2021-02-16;3;18960,000;12197,688;NA;NA;7640,713;192,188;9,075
2021-02-16;4;18981,875;12349,738;NA;NA;7473,763;213,950;18,000
2021-02-16;5;19359,800;12389,763;NA;NA;7468,700;215,338;328,400
2021-02-16;6;20222,300;12417,125;NA;NA;7662,963;664,150;383,450
2021-02-16;7;22422,188;13432,413;NA;NA;7795,588;509,863;813,375
2021-02-16;8;24395,713;15786,113;NA;NA;7795,525;567,475;256,913
2021-02-16;9;25712,850;16925,813;NA;NA;7965,150;774,975;59,175
2021-02-16;10;26080,263;17412,575;NA;NA;8079,063;601,425;2,588
2021-02-16;11;25932,413;17228,725;NA;NA;7881,213;783,975;61,338
2021-02-16;12;26019,325;16667,313;NA;NA;7765,213;1057,713;548,950
2021-02-16;13;25890,475;16424,800;NA;NA;7518,500;1088,613;887,513
2021-02-16;14;25801,313;16537,425;NA;NA;7359,000;1023,088;904,350
2021-02-16;15;25308,450;16471,538;NA;NA;7093,413;1014,325;755,563
2021-02-16;16;25039,600;16672,663;NA;NA;6811,438;870,450;700,963
2021-02-16;17;25045,325;17400,538;NA;NA;6753,350;344,563;564,888
2021-02-16;18;25896,863;18424,450;NA;NA;6961,488;389,438;123,475
2021-02-16;19;25739,988;17790,613;NA;NA;7062,550;465,425;431,925
2021-02-16;20;25514,200;17105,713;NA;NA;6923,263;592,575;915,975
2021-02-16;21;24842,875;16382,050;NA;NA;6815,275;757,550;912,725
2021-02-16;22;23189,075;14706,675;NA;NA;6811,638;884,650;811,588
2021-02-16;23;21699,275;12757,413;NA;NA;6689,163;1222,275;1049,538
2021-02-16;24;20330,788;11515,300;NA;NA;6520,363;1281,063;1058,225
2021-02-17;1;19410,650;11438,463;NA;NA;6413,750;1277,400;739,788
2021-02-17;2;18827,225;11511,675;NA;NA;6414,225;821,713;648,875
2021-02-17;3;18454,725;11349,750;NA;NA;6496,838;626,975;500,588
2021-02-17;4;18405,275;11295,113;NA;NA;6633,850;501,850;430,000
2021-02-17;5;18769,238;11477,813;NA;NA;6730,825;453,575;167,588
2021-02-17;6;19501,713;11613,100;NA;NA;6861,938;940,150;105,675
2021-02-17;7;21935,600;13672,950;NA;NA;7021,175;1149,613;95,138
2021-02-17;8;23891,088;15850,475;NA;NA;7286,513;661,738;100,400
2021-02-17;9;24997,125;16748,113;NA;NA;7490,238;622,275;154,850
2021-02-17;10;25672,850;16951,825;NA;NA;7627,675;893,088;219,950
2021-02-17;11;25843,588;16926,350;NA;NA;7762,700;946,875;233,300
2021-02-17;12;25984,788;16449,413;NA;NA;7740,875;1237,913;579,063
2021-02-17;13;25949,488;16447,325;NA;NA;7595,525;1192,388;738,988
2021-02-17;14;25898,300;16639,638;NA;NA;7492,325;1039,188;748,575
2021-02-17;15;25318,900;16339,275;NA;NA;7356,838;1184,525;449,500
2021-02-17;16;24808,825;16298,138;NA;NA;7227,988;911,200;382,088
2021-02-17;17;24593,975;16419,300;NA;NA;7298,000;749,775;140,238
2021-02-17;18;25361,388;17190,238;NA;NA;7363,300;715,150;90,113
2021-02-17;19;25368,200;17061,313;NA;NA;7434,388;757,400;120,213
2021-02-17;20;25173,788;16361,625;NA;NA;7338,800;1034,550;443,550
2021-02-17;21;24534,250;15357,613;NA;NA;7265,175;1259,038;663,650
2021-02-17;22;23021,838;13974,550;NA;NA;7214,375;1226,550;629,463
2021-02-17;23;21474,088;12451,363;NA;NA;6939,650;1334,275;771,875
2021-02-17;24;20275,400;11492,550;NA;NA;6691,738;1597,125;894,963
2021-02-18;1;19328,950;11402,163;NA;NA;6495,250;1410,675;711,638
2021-02-18;2;18751,288;11600,225;NA;NA;6370,288;838,350;679,338
2021-02-18;3;18376,675;11260,875;NA;NA;6242,488;911,313;704,413
2021-02-18;4;18416,825;11268,925;NA;NA;6134,575;1095,638;654,225
2021-02-18;5;18752,825;11422,975;NA;NA;6125,963;1345,675;430,238
2021-02-18;6;19580,313;12473,875;NA;NA;6182,863;1091,213;124,200
2021-02-18;7;21795,725;14448,063;NA;NA;6373,300;929,538;99,838
2021-02-18;8;23839,450;16220,125;NA;NA;6716,363;709,850;188,813
2021-02-18;9;25125,688;16863,300;NA;NA;7075,600;867,538;319,700
2021-02-18;10;25609,138;17137,825;NA;NA;7277,675;668,013;531,125
2021-02-18;11;25570,625;16888,275;NA;NA;7410,613;611,138;665,388
2021-02-18;12;25664,363;16157,613;NA;NA;7479,288;1131,488;903,050
2021-02-18;13;25463,700;15750,088;NA;NA;7553,450;1108,813;1067,975
2021-02-18;14;25275,838;15602,150;NA;NA;7583,150;1170,325;934,325
2021-02-18;15;24657,663;15532,050;NA;NA;7309,888;1329,213;498,125
2021-02-18;16;24216,488;15266,063;NA;NA;7266,575;1215,550;474,900
2021-02-18;17;24289,513;15264,125;NA;NA;7534,438;1380,138;125,350
2021-02-18;18;25211,500;15377,025;NA;NA;8274,613;1474,513;98,775
2021-02-18;19;25468,938;15210,525;NA;NA;8783,313;1306,525;170,325
2021-02-18;20;25329,450;14417,938;NA;NA;9129,500;1141,363;651,650
2021-02-18;21;24669,325;13514,538;NA;NA;9350,038;976,875;846,275
2021-02-18;22;23205,175;12260,463;NA;NA;9465,300;816,425;684,738
2021-02-18;23;21689,550;11345,225;NA;NA;9367,675;518,913;481,563
2021-02-18;24;20355,025;10724,850;NA;NA;9421,238;-142,613;377,200
2021-02-19;1;19422,175;10212,913;NA;NA;9550,425;-336,138;422,575
2021-02-19;2;18946,400;10300,225;NA;NA;9618,963;-149,038;181,863
2021-02-19;3;18558,100;10106,100;NA;NA;9540,788;-197,850;245,050
2021-02-19;4;18523,588;10177,475;NA;NA;9401,763;-125,188;203,888
2021-02-19;5;18954,775;10554,325;NA;NA;9503,413;-96,188;114,838
2021-02-19;6;19649,838;10568,938;NA;NA;9369,450;270,613;104,450
2021-02-19;7;21865,375;11936,563;NA;NA;9428,250;418,438;99,150
2021-02-19;8;23706,613;13392,100;NA;NA;9566,550;656,300;100,900
2021-02-19;9;24864,775;14205,500;NA;NA;9497,913;1078,450;97,675
2021-02-19;10;25257,388;14619,100;NA;NA;9506,175;972,938;167,375
2021-02-19;11;25245,438;14554,438;NA;NA;9431,388;1088,175;193,288
2021-02-19;12;25353,550;13961,300;NA;NA;9381,300;1527,463;504,225
2021-02-19;13;24984,825;13957,675;NA;NA;9000,488;1496,488;549,063
2021-02-19;14;24916,738;13977,625;NA;NA;8831,238;1479,788;651,863
2021-02-19;15;24397,838;14017,875;NA;NA;8392,275;1479,150;518,138
2021-02-19;16;23958,425;14303,588;NA;NA;8021,125;1129,463;506,175
2021-02-19;17;23948,700;14916,738;NA;NA;7963,738;823,050;255,925
2021-02-19;18;24808,913;15710,375;NA;NA;7747,838;1192,813;158,138
2021-02-19;19;24872,838;15773,275;NA;NA;7616,138;1153,688;337,800
2021-02-19;20;24620,363;15021,100;NA;NA;7540,788;1222,963;850,313
2021-02-19;21;23911,500;14401,988;NA;NA;7451,863;1215,788;850,763
2021-02-19;22;22369,600;13206,475;NA;NA;6973,475;1291,225;921,850
2021-02-19;23;20954,613;11476,588;NA;NA;6664,163;1760,925;1077,163
2021-02-19;24;19776,900;10346,063;NA;NA;6391,488;1976,925;1091,350
2021-02-20;1;18711,075;9984,125;NA;NA;6053,150;1603,075;1086,850
2021-02-20;2;18121,475;10069,088;NA;NA;5930,500;1209,288;924,963
2021-02-20;3;17762,275;10023,738;NA;NA;5850,263;994,638;913,525
2021-02-20;4;17656,575;10085,313;NA;NA;5802,738;801,463;985,638
2021-02-20;5;17738,913;10072,063;NA;NA;5798,488;872,588;1013,075
2021-02-20;6;17878,775;9969,963;NA;NA;5898,550;1208,125;821,713
2021-02-20;7;18490,850;10142,475;NA;NA;6283,200;1260,363;825,813
2021-02-20;8;19357,338;10378,288;NA;NA;6829,138;1192,575;974,138
2021-02-20;9;20369,038;10817,688;NA;NA;7422,238;1103,988;1076,988
2021-02-20;10;21138,663;11264,863;NA;NA;7908,025;1104,188;1080,250
2021-02-20;11;21418,938;11145,338;NA;NA;8164,463;1031,238;1090,913
2021-02-20;12;21442,425;11059,925;NA;NA;8107,400;1202,138;1089,213
2021-02-20;13;20926,313;10844,975;NA;NA;7560,925;1408,900;1124,200
2021-02-20;14;20406,838;10495,688;NA;NA;7187,013;1610,475;1124,913
2021-02-20;15;19720,800;10297,575;NA;NA;6898,775;1488,463;1044,563
2021-02-20;16;19757,375;10696,925;NA;NA;6906,263;1114,463;1037,713
2021-02-20;17;20061,050;11031,675;NA;NA;7165,663;1010,913;854,988
2021-02-20;18;21191,950;11636,900;NA;NA;7633,113;1213,388;722,313
2021-02-20;19;21609,563;11351,888;NA;NA;8404,663;904,300;959,600
2021-02-20;20;21383,575;10396,013;NA;NA;8885,525;1108,163;1003,775
2021-02-20;21;20742,700;9679,388;NA;NA;9065,413;972,638;1029,113
2021-02-20;22;19632,363;8970,038;NA;NA;9114,488;667,488;892,363
2021-02-20;23;18621,225;8536,550;NA;NA;9090,175;157,975;848,813
2021-02-20;24;17579,100;8162,938;NA;NA;8775,050;201,788;458,625
2021-02-21;1;16628,325;7808,863;NA;NA;8567,438;394,613;44,725
2021-02-21;2;15930,413;7743,938;NA;NA;8461,875;228,400;25,663
2021-02-21;3;15564,325;7804,488;NA;NA;8288,050;271,038;-45,663
2021-02-21;4;15470,125;7775,788;NA;NA;8227,150;224,825;-17,525
2021-02-21;5;15632,663;7843,175;NA;NA;8239,713;424,775;-211,900
2021-02-21;6;15812,600;7699,600;NA;NA;8274,663;442,288;-75,413
2021-02-21;7;15948,313;7746,575;NA;NA;8375,988;-220,588;76,375
2021-02-21;8;16408,125;7912,688;NA;NA;8558,263;-69,538;14,275
2021-02-21;9;16998,288;8584,013;NA;NA;8358,488;-76,525;135,800
2021-02-21;10;17499,900;8966,150;NA;NA;8078,450;182,038;272,663
2021-02-21;11;17829,625;8916,963;NA;NA;8002,475;337,513;579,688
2021-02-21;12;17863,275;8736,088;NA;NA;7923,025;525,313;688,750
2021-02-21;13;17603,763;8468,050;NA;NA;7672,475;726,288;749,063
2021-02-21;14;17355,388;8023,888;NA;NA;7416,925;1474,675;457,425
2021-02-21;15;17043,025;8257,025;NA;NA;7099,225;1434,788;272,925
2021-02-21;16;16914,213;8708,763;NA;NA;6705,950;1303,738;206,938
2021-02-21;17;17428,213;9236,050;NA;NA;6694,388;698,738;808,138
2021-02-21;18;18852,125;10477,825;NA;NA;7157,900;509,750;702,275
2021-02-21;19;19724,463;10717,500;NA;NA;7697,813;426,463;882,913
2021-02-21;20;19895,513;10384,025;NA;NA;8034,488;431,450;1055,638
2021-02-21;21;19597,988;9851,313;NA;NA;8073,525;664,475;1017,825
2021-02-21;22;18787,450;8747,350;NA;NA;8041,075;912,313;1098,013
2021-02-21;23;18184,100;8645,125;NA;NA;7923,513;540,375;1093,200
2021-02-21;24;17210,600;8362,150;NA;NA;7752,263;134,363;975,513
2021-02-22;1;16628,750;8874,475;NA;NA;7516,313;28,575;262,388
2021-02-22;2;16188,363;8994,588;NA;NA;7229,200;185,313;110,650
2021-02-22;3;15972,750;8918,775;NA;NA;6986,750;307,163;110,575
2021-02-22;4;16073,538;9376,738;NA;NA;6809,275;144,450;94,750
2021-02-22;5;16502,413;9475,638;NA;NA;6777,638;304,638;58,188
2021-02-22;6;17640,338;10273,313;NA;NA;6801,163;155,275;449,138
2021-02-22;7;20357,650;12313,875;NA;NA;6994,250;226,188;830,663
2021-02-22;8;22619,113;13480,250;NA;NA;7414,200;628,275;1104,600
2021-02-22;9;23630,863;14010,975;NA;NA;7840,263;675,513;1124,700
2021-02-22;10;23567,725;13901,025;NA;NA;7792,788;763,938;1124,575
2021-02-22;11;23119,175;13998,588;NA;NA;7718,275;298,725;1121,363
2021-02-22;12;23161,850;14023,688;NA;NA;7561,513;536,400;1044,375
2021-02-22;13;22915,050;14197,250;NA;NA;7256,100;560,975;913,113
2021-02-22;14;22791,175;14446,425;NA;NA;6847,775;538,238;980,288
2021-02-22;15;22293,563;14079,913;NA;NA;6413,688;799,963;1026,775
2021-02-22;16;22275,938;14321,938;NA;NA;5943,913;904,550;1117,475
2021-02-22;17;22516,775;14686,300;NA;NA;5684,638;1049,450;1110,613
2021-02-22;18;23632,900;15122,663;NA;NA;6039,713;1375,288;1102,575
2021-02-22;19;24276,600;15259,150;NA;NA;6523,363;1456,463;1047,563
2021-02-22;20;24138,413;14961,713;NA;NA;6710,875;1366,238;1113,113
2021-02-22;21;23623,925;14109,200;NA;NA;6755,600;1652,400;1125,238
2021-02-22;22;22062,325;12705,588;NA;NA;6771,313;1476,563;1124,963
2021-02-22;23;20504,738;11282,325;NA;NA;6929,925;1193,350;1124,650
2021-02-22;24;19327,963;9993,125;NA;NA;7142,875;1102,063;1105,888
2021-02-23;1;18364,013;9651,800;NA;NA;7022,075;922,588;784,700
2021-02-23;2;17828,313;9741,888;NA;NA;6964,113;374,825;816,650
2021-02-23;3;17606,850;10051,513;NA;NA;6907,663;-31,400;830,200
2021-02-23;4;17451,113;9901,425;NA;NA;6846,400;80,413;770,300
2021-02-23;5;17994,063;9961,225;NA;NA;6827,413;627,350;723,788
2021-02-23;6;18830,763;10593,100;NA;NA;6810,413;780,863;958,763
2021-02-23;7;20915,125;12121,013;NA;NA;6879,813;1027,900;1020,675
2021-02-23;8;22762,288;12969,738;NA;NA;7356,550;1346,225;1101,563
2021-02-23;9;23658,638;13496,313;NA;NA;7553,863;1514,488;1111,925
2021-02-23;10;23719,788;13499,225;NA;NA;7636,688;1491,625;1108,550
2021-02-23;11;23380,750;13201,888;NA;NA;7552,188;1530,488;1122,488
2021-02-23;12;23271,500;13456,363;NA;NA;7182,413;1540,200;1121,763
2021-02-23;13;22939,938;13622,963;NA;NA;6668,600;1569,025;1102,138
2021-02-23;14;22754,250;13759,725;NA;NA;6299,888;1713,963;1005,863
2021-02-23;15;22519,713;13710,963;NA;NA;6132,025;1704,175;991,200
2021-02-23;16;22531,863;13831,900;NA;NA;5965,788;1690,513;1053,450
2021-02-23;17;22812,125;13961,013;NA;NA;6080,788;1731,838;1047,750
2021-02-23;18;23758,063;14641,450;NA;NA;6551,738;1575,600;992,313
2021-02-23;19;24285,388;14520,063;NA;NA;7177,638;1495,000;1094,650
2021-02-23;20;24170,325;14164,875;NA;NA;7501,038;1391,163;1123,325
2021-02-23;21;23605,675;13124,750;NA;NA;7852,425;1531,088;1115,700
2021-02-23;22;22007,400;11532,900;NA;NA;8018,313;1458,313;1018,188
2021-02-23;23;20429,913;10528,013;NA;NA;7989,800;949,125;989,050
2021-02-23;24;19094,263;9874,450;NA;NA;7609,850;863,250;771,650
2021-02-24;1;18305,100;10040,725;NA;NA;7342,863;287,525;732,950
2021-02-24;2;17774,225;10371,863;NA;NA;7088,638;-274,650;805,413
2021-02-24;3;17311,988;10357,950;NA;NA;6872,225;-489,575;899,400
2021-02-24;4;17365,613;10040,813;NA;NA;7184,863;-489,688;1007,263
2021-02-24;5;17828,475;10198,488;NA;NA;7371,375;87,638;594,888
2021-02-24;6;18583,150;10397,825;NA;NA;7381,413;359,500;511,888
2021-02-24;7;20634,100;11875,938;NA;NA;7282,463;684,000;806,225
2021-02-24;8;22320,213;13124,713;NA;NA;7155,275;1013,088;1029,375
2021-02-24;9;23096,288;13699,300;NA;NA;7321,200;972,238;1115,725
2021-02-24;10;22926,225;13284,713;NA;NA;7382,413;1191,488;1093,463
2021-02-24;11;22803,163;12734,788;NA;NA;7510,263;1478,150;1111,900
2021-02-24;12;22590,800;12768,163;NA;NA;7341,600;1370,863;1124,100
2021-02-24;13;22408,325;12641,125;NA;NA;7078,188;1585,425;1124,700
2021-02-24;14;22304,050;12878,963;NA;NA;6782,125;1541,550;1124,925
2021-02-24;15;21931,850;12815,963;NA;NA;6554,188;1455,113;1125,038
2021-02-24;16;22024,375;13276,325;NA;NA;6394,363;1232,675;1123,550
2021-02-24;17;22333,638;13271,488;NA;NA;6414,875;1519,300;1122,950
2021-02-24;18;23302,600;13621,650;NA;NA;7129,475;1425,588;1123,125
2021-02-24;19;24002,800;13944,450;NA;NA;7927,325;1015,400;1122,013
2021-02-24;20;23890,463;13750,863;NA;NA;8345,225;685,963;1124,050
2021-02-24;21;23309,813;12518,225;NA;NA;8573,588;1117,138;1124,025
2021-02-24;22;21740,588;11125,238;NA;NA;8595,475;922,088;1123,663
2021-02-24;23;20196,300;9993,050;NA;NA;8380,413;1041,563;1123,625
2021-02-24;24;19017,513;9431,550;NA;NA;8181,163;701,725;1123,300
2021-02-25;1;17961,938;9696,075;NA;NA;7788,425;-222,450;1123,750
2021-02-25;2;17505,875;10146,313;NA;NA;7467,838;-882,513;1123,600
2021-02-25;3;17224,800;10178,050;NA;NA;7206,250;-945,575;1123,675
2021-02-25;4;17273,000;10426,213;NA;NA;6986,400;-922,388;1123,213
2021-02-25;5;17643,150;10451,363;NA;NA;6872,088;-465,113;1120,213
2021-02-25;6;18357,488;10752,025;NA;NA;6987,450;-216,838;1053,888
2021-02-25;7;20426,013;12048,950;NA;NA;7058,075;225,500;1116,038
2021-02-25;8;21950,450;13117,838;NA;NA;7162,025;549,488;1124,075
2021-02-25;9;22585,863;13270,800;NA;NA;7413,050;785,913;1124,463
2021-02-25;10;22693,288;13257,813;NA;NA;7491,163;822,725;1124,350
2021-02-25;11;22319,988;12812,313;NA;NA;7396,138;999,375;1123,938
2021-02-25;12;22367,838;12475,300;NA;NA;7382,013;1391,000;1124,913
2021-02-25;13;22413,088;12205,463;NA;NA;7558,425;1536,800;1124,675
2021-02-25;14;22452,063;12187,625;NA;NA;7566,400;1578,688;1125,363
2021-02-25;15;22175,400;12154,388;NA;NA;7360,675;1542,625;1125,688
2021-02-25;16;22315,763;12360,038;NA;NA;7303,025;1532,388;1124,888
2021-02-25;17;22233,100;12733,625;NA;NA;7398,500;982,500;1125,188
2021-02-25;18;22960,675;12833,625;NA;NA;7965,163;1049,738;1124,463
2021-02-25;19;23587,638;13633,838;NA;NA;8639,813;183,213;1124,500
2021-02-25;20;23487,013;13192,288;NA;NA;9157,275;23,200;1124,688
2021-02-25;21;23014,813;12467,713;NA;NA;9353,013;67,200;1125,000
2021-02-25;22;21591,138;11673,713;NA;NA;9395,713;-589,538;1124,988
2021-02-25;23;19949,950;10190,413;NA;NA;9076,650;-431,575;1125,050
2021-02-25;24;18758,475;9581,538;NA;NA;8636,025;-567,100;1123,538
